File,ID,Name,Culture,Slot,Tier,Variant,Old Primary,New Primary,Delta,Old Weight,New Weight,Old Material,New Material,Status
dol_guldur\arm_armors.xml,sk_dg_uruk_bracer_med_a,[Dol Guldur] Medium Bracer I,dol_guldur,arm,medium,0,25,13,-12,5.0,1.1,Plate,Chainmail,CHANGED
dol_guldur\arm_armors.xml,sk_dg_uruk_bracer_med_b,[Dol Guldur] Medium Bracer II,dol_guldur,arm,medium,1,25,14,-11,5.0,1.1,Plate,Chainmail,CHANGED
dol_guldur\arm_armors.xml,sk_dg_uruk_bracer_med_c,[Dol Guldur] Medium Bracer III,dol_guldur,arm,medium,2,30,15,-15,5.0,1.1,Plate,Chainmail,CHANGED
dol_guldur\leg_armors.xml,sk_dg_uruk_boots_elite_a,[Dol Guldur] Uruk Elite Boots I,dol_guldur,leg,elite,0,35,33,-2,1.6,4.4,Plate,Plate,CHANGED
dol_guldur\leg_armors.xml,sk_dg_uruk_boots_elite_b,[Dol Guldur] Uruk Elite Boots II,dol_guldur,leg,elite,1,35,34,-1,1.6,4.4,Plate,Plate,CHANGED
dol_guldur\leg_armors.xml,sk_dg_uruk_boots_elite_c,[Dol Guldur] Uruk Elite Boots III,dol_guldur,leg,elite,2,35,35,0,1.6,4.4,Plate,Plate,CHANGED
dol_guldur\leg_armors.xml,sk_dg_uruk_boots_elite_d,[Dol Guldur] Uruk Elite Boots IV,dol_guldur,leg,elite,3,35,36,1,1.6,4.4,Plate,Plate,CHANGED
dol_guldur\leg_armors.xml,sk_dg_uruk_boots_elite_e,[Dol Guldur] Uruk Elite Boots V,dol_guldur,leg,elite,4,35,37,2,1.6,4.4,Plate,Plate,CHANGED
dol_guldur\leg_armors.xml,sk_dg_uruk_boots_elite_f,[Dol Guldur] Uruk Elite Boots VI,dol_guldur,leg,elite,5,40,38,-2,1.6,4.4,Plate,Plate,CHANGED
dol_guldur\leg_armors.xml,sk_dg_uruk_boots_heavy_a,[Dol Guldur] Uruk Heavy Boots I,dol_guldur,leg,heavy,0,35,27,-8,1.6,3.9,Plate,Plate,CHANGED
dol_guldur\leg_armors.xml,sk_dg_uruk_boots_heavy_b,[Dol Guldur] Uruk Heavy Boots II,dol_guldur,leg,heavy,1,35,28,-7,1.6,3.9,Plate,Plate,CHANGED
dol_guldur\leg_armors.xml,sk_dg_uruk_boots_heavy_c,[Dol Guldur] Uruk Heavy Boots III,dol_guldur,leg,heavy,2,35,29,-6,1.6,3.9,Plate,Plate,CHANGED
dol_guldur\leg_armors.xml,sk_dg_uruk_boots_heavy_d,[Dol Guldur] Uruk Heavy Boots IV,dol_guldur,leg,heavy,3,35,30,-5,1.6,3.9,Plate,Plate,CHANGED
dol_guldur\leg_armors.xml,sk_dg_uruk_boots_heavy_e,[Dol Guldur] Uruk Heavy Boots V,dol_guldur,leg,heavy,4,35,31,-4,1.6,3.9,Plate,Plate,CHANGED
dol_guldur\leg_armors.xml,sk_dg_uruk_boots_heavy_f,[Dol Guldur] Uruk Heavy Boots VI,dol_guldur,leg,heavy,5,40,32,-8,1.6,3.9,Plate,Plate,CHANGED
dol_guldur\leg_armors.xml,sk_dg_uruk_boots_light_a,[Dol Guldur] Uruk Light Boots I,dol_guldur,leg,light,0,15,11,-4,1.6,1.7,Plate,Leather,CHANGED
dol_guldur\leg_armors.xml,sk_dg_uruk_boots_lord_a,[Dol Guldur] Uruk Lord Boots I,dol_guldur,leg,lord,0,40,39,-1,1.6,5.0,Plate,Plate,CHANGED
dol_guldur\leg_armors.xml,sk_dg_uruk_boots_lord_b,[Dol Guldur] Uruk Lord Boots II,dol_guldur,leg,lord,1,40,40,0,1.6,5.0,Plate,Plate,CHANGED
dol_guldur\leg_armors.xml,sk_dg_uruk_boots_lord_c,[Dol Guldur] Uruk Lord Boots III,dol_guldur,leg,lord,2,40,41,1,1.6,5.0,Plate,Plate,CHANGED
dol_guldur\leg_armors.xml,sk_dg_uruk_boots_lord_d,[Dol Guldur] Uruk Lord Boots IV,dol_guldur,leg,lord,3,40,42,2,1.6,5.0,Plate,Plate,CHANGED
dol_guldur\leg_armors.xml,sk_dg_uruk_boots_lord_e,[Dol Guldur] Uruk Lord Boots V,dol_guldur,leg,lord,4,40,43,3,1.6,5.0,Plate,Plate,CHANGED
dol_guldur\leg_armors.xml,sk_dg_uruk_boots_lord_f,[Dol Guldur] Uruk Lord Boots VI,dol_guldur,leg,lord,5,40,44,4,1.6,5.0,Plate,Plate,CHANGED
dol_guldur\leg_armors.xml,sk_dg_uruk_boots_med_a,[Dol Guldur] Uruk Medium Boots I,dol_guldur,leg,medium,0,30,19,-11,1.6,2.8,Plate,Chainmail,CHANGED
dol_guldur\leg_armors.xml,sk_dg_uruk_boots_med_b,[Dol Guldur] Uruk Medium Boots II,dol_guldur,leg,medium,1,30,20,-10,1.6,2.8,Plate,Chainmail,CHANGED
dol_guldur\leg_armors.xml,sk_dg_uruk_boots_med_c,[Dol Guldur] Uruk Medium Boots III,dol_guldur,leg,medium,2,30,21,-9,1.6,2.8,Plate,Chainmail,CHANGED
dol_guldur\shoulder_armors.xml,sk_dg_uruk_pauldron_elite_a,[Dol Guldur] Elite Pauldron I,dol_guldur,shoulder,elite,0,35,14,-21,9.0,9.9,Plate,Plate,CHANGED
dol_guldur\shoulder_armors.xml,sk_dg_uruk_pauldron_elite_b,[Dol Guldur] Elite Pauldron II,dol_guldur,shoulder,elite,1,35,15,-20,9.0,9.9,Plate,Plate,CHANGED
dol_guldur\shoulder_armors.xml,sk_dg_uruk_pauldron_elite_c,[Dol Guldur] Elite Pauldron III,dol_guldur,shoulder,elite,2,35,16,-19,9.0,9.9,Plate,Plate,CHANGED
dol_guldur\shoulder_armors.xml,sk_dg_uruk_pauldron_elite_cape_a,[Dol Guldur] Elite Pauldron Cape I,dol_guldur,shoulder,elite,0,35,14,-21,9.0,9.9,Plate,Plate,CHANGED
dol_guldur\shoulder_armors.xml,sk_dg_uruk_pauldron_elite_cape_b,[Dol Guldur] Elite Pauldron Cape II,dol_guldur,shoulder,elite,1,35,15,-20,9.0,9.9,Plate,Plate,CHANGED
dol_guldur\shoulder_armors.xml,sk_dg_uruk_pauldron_elite_cape_c,[Dol Guldur] Elite Pauldron Cape III,dol_guldur,shoulder,elite,2,35,16,-19,9.0,9.9,Plate,Plate,CHANGED
dol_guldur\shoulder_armors.xml,sk_dg_uruk_pauldron_elite_cape_d,[Dol Guldur] Elite Pauldron Cape IV,dol_guldur,shoulder,elite,3,35,17,-18,9.0,9.9,Plate,Plate,CHANGED
dol_guldur\shoulder_armors.xml,sk_dg_uruk_pauldron_elite_cape_e,[Dol Guldur] Elite Pauldron Cape V,dol_guldur,shoulder,elite,4,35,18,-17,9.0,9.9,Plate,Plate,CHANGED
dol_guldur\shoulder_armors.xml,sk_dg_uruk_pauldron_elite_cape_f,[Dol Guldur] Elite Pauldron Cape VI,dol_guldur,shoulder,elite,5,35,19,-16,9.0,9.9,Plate,Plate,CHANGED
dol_guldur\shoulder_armors.xml,sk_dg_uruk_pauldron_elite_d,[Dol Guldur] Elite Pauldron IV,dol_guldur,shoulder,elite,3,35,17,-18,9.0,9.9,Plate,Plate,CHANGED
dol_guldur\shoulder_armors.xml,sk_dg_uruk_pauldron_elite_e,[Dol Guldur] Elite Pauldron V,dol_guldur,shoulder,elite,4,35,18,-17,9.0,9.9,Plate,Plate,CHANGED
dol_guldur\shoulder_armors.xml,sk_dg_uruk_pauldron_elite_f,[Dol Guldur] Elite Pauldron VI,dol_guldur,shoulder,elite,5,35,19,-16,9.0,9.9,Plate,Plate,CHANGED
dol_guldur\shoulder_armors.xml,sk_dg_uruk_pauldron_heavy_a,[Dol Guldur] Heavy Pauldron I,dol_guldur,shoulder,heavy,0,35,11,-24,9.0,7.7,Plate,Plate,CHANGED
dol_guldur\shoulder_armors.xml,sk_dg_uruk_pauldron_heavy_b,[Dol Guldur] Heavy Pauldron II,dol_guldur,shoulder,heavy,1,35,12,-23,9.0,7.7,Plate,Plate,CHANGED
dol_guldur\shoulder_armors.xml,sk_dg_uruk_pauldron_heavy_c,[Dol Guldur] Heavy Pauldron III,dol_guldur,shoulder,heavy,2,35,13,-22,9.0,7.7,Plate,Plate,CHANGED
dol_guldur\shoulder_armors.xml,sk_dg_uruk_pauldron_heavy_d,[Dol Guldur] Heavy Pauldron IV,dol_guldur,shoulder,heavy,3,35,14,-21,9.0,7.7,Plate,Plate,CHANGED
dol_guldur\shoulder_armors.xml,sk_dg_uruk_pauldron_med_a,[Dol Guldur] Medium Pauldron I,dol_guldur,shoulder,medium,0,30,7,-23,6.0,5.5,Plate,Chainmail,CHANGED
dol_guldur\shoulder_armors.xml,sk_dg_uruk_pauldron_med_b,[Dol Guldur] Medium Pauldron II,dol_guldur,shoulder,medium,1,30,8,-22,6.0,5.5,Plate,Chainmail,CHANGED
dunland\head_armors.xml,dunland_caerdh_helmet_elite_a,[Dunland] Elite Caerdh Helmet I,dunland,head,elite,0,40,38,-2,5.0,4.3,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_caerdh_helmet_elite_b,[Dunland] Elite Caerdh Helmet II,dunland,head,elite,1,40,39,-1,5.0,4.3,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_caerdh_helmet_elite_c,[Dunland] Elite Caerdh Helmet III,dunland,head,elite,2,40,40,0,5.0,4.3,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_caerdh_helmet_elite_d,[Dunland] Elite Caerdh Helmet IV,dunland,head,elite,3,40,41,1,5.0,4.3,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_caerdh_helmet_elite_e,[Dunland] Elite Caerdh Helmet V,dunland,head,elite,4,40,42,2,5.0,4.3,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_caerdh_helmet_elite_f,[Dunland] Elite Caerdh Helmet VI,dunland,head,elite,5,40,43,3,5.0,4.3,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_caerdh_helmet_heavy_a,[Dunland] Heavy Caerdh Helmet I,dunland,head,heavy,0,30,30,0,4.0,3.3,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_caerdh_helmet_heavy_b,[Dunland] Heavy Caerdh Helmet II,dunland,head,heavy,1,30,31,1,4.0,3.3,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_caerdh_helmet_heavy_c,[Dunland] Heavy Caerdh Helmet III,dunland,head,heavy,2,30,32,2,4.0,3.3,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_caerdh_helmet_heavy_d,[Dunland] Heavy Caerdh Helmet IV,dunland,head,heavy,3,30,33,3,4.0,3.3,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_caerdh_helmet_heavy_e,[Dunland] Heavy Caerdh Helmet V,dunland,head,heavy,4,30,34,4,4.0,3.3,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_caerdh_helmet_heavy_f,[Dunland] Heavy Caerdh Helmet VI,dunland,head,heavy,5,30,35,5,4.0,3.3,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_caerdh_helmet_lord_a,[Dunland] Caerdh Lord's Helmet I,dunland,head,lord,0,45,46,1,5.0,4.8,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_caerdh_helmet_lord_b,[Dunland] Caerdh Lord's Helmet II,dunland,head,lord,1,45,47,2,5.0,4.8,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_caerdh_helmet_lord_c,[Dunland] Caerdh Lord's Helmet III,dunland,head,lord,2,45,48,3,5.0,4.8,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_caerdh_helmet_lord_d,[Dunland] Caerdh Lord's Helmet IV,dunland,head,lord,3,45,49,4,5.0,4.8,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_caerdh_helmet_lord_e,[Dunland] Caerdh Lord's Helmet V,dunland,head,lord,4,45,50,5,5.0,4.8,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_caerdh_helmet_lord_f,[Dunland] Caerdh Lord's Helmet VI,dunland,head,lord,5,45,51,6,5.0,4.8,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_caerdh_helmet_lord_g,[Dunland] Caerdh Lord's Helmet VII,dunland,head,lord,0,45,46,1,5.0,4.8,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_caerdh_helmet_lord_h,[Dunland] Caerdh Lord's Helmet VIII,dunland,head,lord,0,45,46,1,5.0,4.8,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_wulf_helmet_elite_a,[Dunland] Elite Wulf Helmet I,dunland,head,elite,0,40,38,-2,5.0,4.3,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_wulf_helmet_elite_b,[Dunland] Elite Wulf Helmet II,dunland,head,elite,1,40,39,-1,5.0,4.3,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_wulf_helmet_elite_c,[Dunland] Elite Wulf Helmet III,dunland,head,elite,2,40,40,0,5.0,4.3,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_wulf_helmet_elite_d,[Dunland] Elite Wulf Helmet IV,dunland,head,elite,3,40,41,1,5.0,4.3,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_wulf_helmet_elite_e,[Dunland] Elite Wulf Helmet V,dunland,head,elite,4,40,42,2,5.0,4.3,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_wulf_helmet_elite_f,[Dunland] Elite Wulf Helmet VI,dunland,head,elite,5,40,43,3,5.0,4.3,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_wulf_helmet_heavy_a,[Dunland] Heavy Wulf Helmet I,dunland,head,heavy,0,30,30,0,4.0,3.3,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_wulf_helmet_heavy_b,[Dunland] Heavy Wulf Helmet II,dunland,head,heavy,1,30,31,1,4.0,3.3,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_wulf_helmet_heavy_c,[Dunland] Heavy Wulf Helmet III,dunland,head,heavy,2,30,32,2,4.0,3.3,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_wulf_helmet_heavy_d,[Dunland] Heavy Wulf Helmet IV,dunland,head,heavy,3,30,33,3,4.0,3.3,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_wulf_helmet_heavy_e,[Dunland] Heavy Wulf Helmet V,dunland,head,heavy,4,30,34,4,4.0,3.3,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_wulf_helmet_heavy_f,[Dunland] Heavy Wulf Helmet VI,dunland,head,heavy,5,30,35,5,4.0,3.3,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_wulf_helmet_lord_a,[Dunland] Wulf Lord's Helmet I,dunland,head,lord,0,45,46,1,5.0,4.8,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_wulf_helmet_lord_b,[Dunland] Wulf Lord's Helmet II,dunland,head,lord,1,45,47,2,5.0,4.8,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_wulf_helmet_lord_c,[Dunland] Wulf Lord's Helmet III,dunland,head,lord,2,45,48,3,5.0,4.8,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_wulf_helmet_lord_d,[Dunland] Wulf Lord's Helmet V,dunland,head,lord,3,45,49,4,5.0,4.8,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_wulf_helmet_lord_e,[Dunland] Wulf Lord's Helmet VI,dunland,head,lord,4,45,50,5,5.0,4.8,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_wulf_helmet_lord_f,[Dunland] Wulf Lord's Helmet VII,dunland,head,lord,5,45,51,6,5.0,4.8,Plate,Plate,CHANGED
dunland\head_armors.xml,dunland_wulf_helmet_medium_a,[Dunland] Medium Wulf Helmet I,dunland,head,medium,0,45,22,-23,5.0,2.4,Plate,Chainmail,CHANGED
dunland\head_armors.xml,dunland_wulf_helmet_medium_b,[Dunland] Medium Wulf Helmet II,dunland,head,medium,1,45,23,-22,5.0,2.4,Plate,Chainmail,CHANGED
dunland\body_armors.xml,dunland_caerdh_chainmail_elite_a,[Dunland] Elite Caerdh Chainmail I,dunland,body,elite,0,45,48,3,10.0,20.9,Chainmail,Plate,CHANGED
dunland\body_armors.xml,dunland_caerdh_chainmail_elite_b,[Dunland] Elite Caerdh Chainmail II,dunland,body,elite,1,40,49,9,10.0,20.9,Chainmail,Plate,CHANGED
dunland\body_armors.xml,dunland_caerdh_chainmail_elite_c,[Dunland] Elite Caerdh Chainmail III,dunland,body,elite,2,45,50,5,10.0,20.9,Chainmail,Plate,CHANGED
dunland\body_armors.xml,dunland_caerdh_chainmail_elite_d,[Dunland] Elite Caerdh Chainmail IV,dunland,body,elite,3,40,51,11,10.0,20.9,Chainmail,Plate,CHANGED
dunland\body_armors.xml,dunland_caerdh_chainmail_elite_e,[Dunland] Elite Caerdh Chainmail V,dunland,body,elite,4,45,52,7,10.0,20.9,Chainmail,Plate,CHANGED
dunland\body_armors.xml,dunland_caerdh_chainmail_elite_f,[Dunland] Elite Caerdh Chainmail VI,dunland,body,elite,5,45,53,8,10.0,20.9,Chainmail,Plate,CHANGED
dunland\body_armors.xml,dunland_caerdh_chainmail_heavy_a,[Dunland] Heavy Caerdh Chainmail I,dunland,body,heavy,0,35,40,5,10.0,17.1,Chainmail,Plate,CHANGED
dunland\body_armors.xml,dunland_caerdh_chainmail_heavy_b,[Dunland] Heavy Caerdh Chainmail II,dunland,body,heavy,1,35,41,6,10.0,17.1,Chainmail,Plate,CHANGED
dunland\body_armors.xml,dunland_caerdh_chainmail_heavy_c,[Dunland] Heavy Caerdh Chainmail III,dunland,body,heavy,2,35,42,7,10.0,17.1,Chainmail,Plate,CHANGED
dunland\body_armors.xml,dunland_caerdh_chainmail_heavy_d,[Dunland] Heavy Caerdh Chainmail IV,dunland,body,heavy,3,35,43,8,10.0,17.1,Chainmail,Plate,CHANGED
dunland\body_armors.xml,dunland_caerdh_chainmail_heavy_e,[Dunland] Heavy Caerdh Chainmail V,dunland,body,heavy,4,35,44,9,10.0,17.1,Chainmail,Plate,CHANGED
dunland\body_armors.xml,dunland_caerdh_chainmail_heavy_f,[Dunland] Heavy Caerdh Chainmail VI,dunland,body,heavy,5,35,45,10,10.0,17.1,Chainmail,Plate,CHANGED
dunland\body_armors.xml,dunland_caerdh_chainmail_light_a,[Dunland] Light Caerdh Chainmail I,dunland,body,medium,0,30,30,0,10.0,12.3,Chainmail,Chainmail,CHANGED
dunland\body_armors.xml,dunland_caerdh_chainmail_light_b,[Dunland] Light Caerdh Chainmail II,dunland,body,medium,1,30,31,1,10.0,12.3,Chainmail,Chainmail,CHANGED
dunland\body_armors.xml,dunland_caerdh_chainmail_lord_a,[Dunland] Caerdh Lord's Chainmail I,dunland,body,lord,0,45,58,13,10.0,22.8,Chainmail,Plate,CHANGED
dunland\body_armors.xml,dunland_caerdh_chainmail_lord_b,[Dunland] Caerdh Lord's Chainmail II,dunland,body,lord,1,45,59,14,10.0,22.8,Chainmail,Plate,CHANGED
dunland\body_armors.xml,dunland_caerdh_chainmail_lord_c,[Dunland] Caerdh Lord's Chainmail III,dunland,body,lord,2,45,60,15,10.0,22.8,Chainmail,Plate,CHANGED
dunland\body_armors.xml,dunland_caerdh_chainmail_lord_d,[Dunland] Caerdh Lord's Chainmail IV,dunland,body,lord,3,45,61,16,10.0,22.8,Chainmail,Plate,CHANGED
dunland\body_armors.xml,dunland_wulf_scalemail_elite_a,[Dunland] Elite Wulf Scalemail I,dunland,body,elite,0,45,48,3,10.0,20.9,Chainmail,Plate,CHANGED
dunland\body_armors.xml,dunland_wulf_scalemail_elite_b,[Dunland] Elite Wulf Scalemail II,dunland,body,elite,1,40,49,9,10.0,20.9,Chainmail,Plate,CHANGED
dunland\body_armors.xml,dunland_wulf_scalemail_elite_c,[Dunland] Elite Wulf Scalemail III,dunland,body,elite,2,45,50,5,10.0,20.9,Chainmail,Plate,CHANGED
dunland\body_armors.xml,dunland_wulf_scalemail_elite_d,[Dunland] Elite Wulf Scalemail IV,dunland,body,elite,3,40,51,11,10.0,20.9,Chainmail,Plate,CHANGED
dunland\body_armors.xml,dunland_wulf_scalemail_elite_e,[Dunland] Elite Wulf Scalemail V,dunland,body,elite,4,45,52,7,10.0,20.9,Chainmail,Plate,CHANGED
dunland\body_armors.xml,dunland_wulf_scalemail_elite_f,[Dunland] Elite Wulf Scalemail VI,dunland,body,elite,5,45,53,8,10.0,20.9,Chainmail,Plate,CHANGED
dunland\body_armors.xml,dunland_wulf_scalemail_heavy_a,[Dunland] Heavy Wulf Scalemail I,dunland,body,heavy,0,35,40,5,10.0,17.1,Chainmail,Plate,CHANGED
dunland\body_armors.xml,dunland_wulf_scalemail_heavy_b,[Dunland] Heavy Wulf Scalemail II,dunland,body,heavy,1,35,41,6,10.0,17.1,Chainmail,Plate,CHANGED
dunland\body_armors.xml,dunland_wulf_scalemail_heavy_c,[Dunland] Heavy Wulf Scalemail III,dunland,body,heavy,2,35,42,7,10.0,17.1,Chainmail,Plate,CHANGED
dunland\body_armors.xml,dunland_wulf_scalemail_heavy_d,[Dunland] Heavy Wulf Scalemail IV,dunland,body,heavy,3,35,43,8,10.0,17.1,Chainmail,Plate,CHANGED
dunland\body_armors.xml,dunland_wulf_scalemail_heavy_e,[Dunland] Heavy Wulf Scalemail V,dunland,body,heavy,4,35,44,9,10.0,17.1,Chainmail,Plate,CHANGED
dunland\body_armors.xml,dunland_wulf_scalemail_heavy_f,[Dunland] Heavy Wulf Scalemail VI,dunland,body,heavy,5,35,45,10,10.0,17.1,Chainmail,Plate,CHANGED
dunland\body_armors.xml,dunland_wulf_scalemail_light_a,[Dunland] Light Wulf Scalemail I,dunland,body,medium,0,30,30,0,10.0,12.3,Chainmail,Chainmail,CHANGED
dunland\body_armors.xml,dunland_wulf_scalemail_light_b,[Dunland] Light Wulf Scalemail II,dunland,body,medium,1,30,31,1,10.0,12.3,Chainmail,Chainmail,CHANGED
dunland\body_armors.xml,dunland_wulf_scalemail_lord_a,[Dunland] Wulf Lord's Scalemail I,dunland,body,lord,0,45,58,13,10.0,22.8,Chainmail,Plate,CHANGED
dunland\body_armors.xml,dunland_wulf_scalemail_lord_b,[Dunland] Wulf Lord's Scalemail II,dunland,body,lord,1,45,59,14,10.0,22.8,Chainmail,Plate,CHANGED
dunland\body_armors.xml,dunland_wulf_scalemail_lord_c,[Dunland] Wulf Lord's Scalemail III,dunland,body,lord,2,45,60,15,10.0,22.8,Chainmail,Plate,CHANGED
dunland\body_armors.xml,dunland_wulf_scalemail_lord_d,[Dunland] Wulf Lord's Scalemail IV,dunland,body,lord,3,45,61,16,10.0,22.8,Chainmail,Plate,CHANGED
dunland\arm_armors.xml,dunland_caerdh_bracer_light_a,[Dunland] Light Bracers I,dunland,arm,light,0,10,6,-4,1.5,0.6,Leather,Leather,CHANGED
dunland\arm_armors.xml,dunland_caerdh_bracer_light_b,[Dunland] Light Bracers II,dunland,arm,light,1,10,7,-3,1.5,0.6,Leather,Leather,CHANGED
dunland\arm_armors.xml,dunland_caerdh_bracer_heavy_a,[Dunland] Heavy Bracers I,dunland,arm,heavy,0,15,18,3,2.5,1.4,Plate,Plate,CHANGED
dunland\arm_armors.xml,dunland_caerdh_bracer_heavy_b,[Dunland] Heavy Bracers II,dunland,arm,heavy,1,15,19,4,2.5,1.4,Plate,Plate,CHANGED
dunland\arm_armors.xml,dunland_caerdh_bracer_heavy_c,[Dunland] Heavy Bracers III,dunland,arm,heavy,2,15,20,5,2.5,1.4,Plate,Plate,CHANGED
dunland\arm_armors.xml,dunland_caerdh_bracer_heavy_d,[Dunland] Heavy Bracers IV,dunland,arm,heavy,3,15,21,6,2.5,1.4,Plate,Plate,CHANGED
dunland\arm_armors.xml,dunland_caerdh_bracer_medium_a,[Dunland] Medium Bracers I,dunland,arm,medium,0,12,12,0,2.5,0.9,Plate,Chainmail,CHANGED
dunland\arm_armors.xml,dunland_caerdh_bracer_medium_b,[Dunland] Medium Bracers II,dunland,arm,medium,1,12,13,1,2.5,0.9,Plate,Chainmail,CHANGED
dunland\arm_armors.xml,dunland_caerdh_bracer_medium_c,[Dunland] Medium Bracers III,dunland,arm,medium,2,12,14,2,2.5,0.9,Plate,Chainmail,CHANGED
dunland\arm_armors.xml,dunland_caerdh_bracer_medium_d,[Dunland] Medium Bracers IV,dunland,arm,medium,3,12,15,3,2.5,0.9,Plate,Chainmail,CHANGED
dunland\arm_armors.xml,dunland_wulf_bracer_light_a,[Dunland] Light Wulf Bracers I,dunland,arm,light,0,10,6,-4,1.5,0.6,Leather,Leather,CHANGED
dunland\arm_armors.xml,dunland_wulf_bracer_light_b,[Dunland] Light Wulf Bracers II,dunland,arm,light,1,10,7,-3,1.5,0.6,Leather,Leather,CHANGED
dunland\arm_armors.xml,dunland_wulf_bracer_light_c,[Dunland] Light Wulf Bracers III,dunland,arm,light,2,10,8,-2,1.5,0.6,Leather,Leather,CHANGED
dunland\arm_armors.xml,dunland_wulf_bracer_heavy_a,[Dunland] Heavy Wulf Bracers I,dunland,arm,heavy,0,15,18,3,2.5,1.4,Plate,Plate,CHANGED
dunland\arm_armors.xml,dunland_wulf_bracer_heavy_b,[Dunland] Heavy Wulf Bracers II,dunland,arm,heavy,1,15,19,4,2.5,1.4,Plate,Plate,CHANGED
dunland\arm_armors.xml,dunland_wulf_bracer_heavy_c,[Dunland] Heavy Wulf Bracers III,dunland,arm,heavy,2,15,20,5,2.5,1.4,Plate,Plate,CHANGED
dunland\arm_armors.xml,dunland_wulf_bracer_heavy_d,[Dunland] Heavy Wulf Bracers IV,dunland,arm,heavy,3,15,21,6,2.5,1.4,Plate,Plate,CHANGED
dunland\arm_armors.xml,dunland_wulf_bracer_heavy_e,[Dunland] Heavy Wulf Bracers V,dunland,arm,heavy,4,15,22,7,2.5,1.4,Plate,Plate,CHANGED
dunland\arm_armors.xml,dunland_wulf_bracer_heavy_f,[Dunland] Heavy Wulf Bracers VI,dunland,arm,heavy,5,15,23,8,2.5,1.4,Plate,Plate,CHANGED
dunland\arm_armors.xml,dunland_wulf_bracer_medium_a,[Dunland] Medium Wulf Bracers I,dunland,arm,medium,0,12,12,0,2.5,0.9,Plate,Chainmail,CHANGED
dunland\arm_armors.xml,dunland_wulf_bracer_medium_b,[Dunland] Medium Wulf Bracers II,dunland,arm,medium,1,12,13,1,2.5,0.9,Plate,Chainmail,CHANGED
dunland\arm_armors.xml,dunland_wulf_bracer_medium_c,[Dunland] Medium Wulf Bracers III,dunland,arm,medium,2,12,14,2,2.5,0.9,Plate,Chainmail,CHANGED
dunland\arm_armors.xml,dunland_wulf_bracer_medium_d,[Dunland] Medium Wulf Bracers IV,dunland,arm,medium,3,12,15,3,2.5,0.9,Plate,Chainmail,CHANGED
dunland\arm_armors.xml,dunland_wulf_bracer_medium_e,[Dunland] Medium Wulf Bracers V,dunland,arm,medium,4,12,16,4,2.5,0.9,Plate,Chainmail,CHANGED
dunland\arm_armors.xml,dunland_wulf_bracer_medium_f,[Dunland] Medium Wulf Bracers VI,dunland,arm,medium,5,12,17,5,2.5,0.9,Plate,Chainmail,CHANGED
dunland\leg_armors.xml,dunland_caerdh_boots_light_a,[Dunland] Leather Caerdh Boots I,dunland,leg,light,0,5,10,5,1.6,1.4,Leather,Leather,CHANGED
dunland\leg_armors.xml,dunland_caerdh_boots_light_b,[Dunland] Leather Caerdh Boots II,dunland,leg,light,1,5,11,6,1.6,1.4,Leather,Leather,CHANGED
dunland\leg_armors.xml,dunland_caerdh_boots_medium_a,[Dunland] Leather Caerdh Boots III,dunland,leg,medium,0,8,18,10,1.9,2.4,Leather,Chainmail,CHANGED
